id,from,to,name,highway,length_m,osm_id
E81671,8434851358,8434851361,,living_street,8.0,1316457796
E81672,4297446335,7229263277,Jalan KH. Mustofa,living_street,203.5,1316457799
E81673,7229263277,4297446335,Jalan KH. Mustofa,living_street,203.5,1316457799
E81674,7247073883,12186964498,,residential,5.9,1316462816
E81675,12186964498,7247073883,,residential,5.9,1316462816
E81676,8523687989,5474781865,,tertiary,3.6,1316462817
E81677,5474781865,8523687989,,tertiary,3.6,1316462817
E81678,10734934913,12184552875,,living_street,19.4,1316468003
E81679,12184552875,10734934913,,living_street,19.4,1316468003
E81680,12184552878,4297445822,,residential,40.7,1316468006
E81681,4297445822,12184552878,,residential,40.7,1316468006
E81682,8555862543,8555862542,,living_street,5.8,1316468007
E81683,8555862542,8555862543,,living_street,5.8,1316468007
E81684,5472223517,5472223516,Gang Al Husna,living_street,6.4,1316468008
E81685,5472223516,5472223517,Gang Al Husna,living_street,6.4,1316468008
E81686,4297446426,12184552876,,living_street,6.8,1316468009
E81687,12184552876,4297446426,,living_street,6.8,1316468009
E81688,12184552877,8555864551,,living_street,20.1,1316468010
E81689,8555864551,12184552877,,living_street,20.1,1316468010
E81690,7133443045,4297445955,,service,4.9,1316468011
E81691,4297445955,7133443045,,service,4.9,1316468011
E81692,12184552879,8555824728,,living_street,11.2,1316468012
E81693,8555824728,12184552879,,living_street,11.2,1316468012
E81694,4297446159,12184552879,,living_street,4.0,1316468013
E81695,12184552879,4297446159,,living_street,4.0,1316468013
E81696,6929086443,12184505867,,residential,0.8,1316468821
E81697,12184505867,6929086443,,residential,0.8,1316468821
E81698,4297445852,12184505866,,residential,8.9,1316468822
E81699,12184505866,4297445852,,residential,8.9,1316468822
E81700,7249348905,7133443039,,living_street,3.9,1316468823
E81701,7133443039,7249348905,,living_street,3.9,1316468823
E81702,12184590192,9551427306,,service,82.5,1316471798
E81703,9551427306,12184590192,,service,82.5,1316471798
E81704,3510375266,12184590193,,living_street,45.6,1316471799
E81705,12184590193,3510375266,,living_street,45.6,1316471799
E81706,5442080688,5442080687,,service,11.5,1316471800
E81707,5442080687,5442080688,,service,11.5,1316471800
E81708,5442080687,318880785,,service,3.8,1316471800
E81709,318880785,5442080687,,service,3.8,1316471800
E81710,9551070388,5446973084,,living_street,32.0,1316471801
E81711,5446973084,9551070388,,living_street,32.0,1316471801
E81712,12184590198,12184590196,Gang Hajau II,living_street,74.7,1316471802
E81713,12184590196,12184590198,Gang Hajau II,living_street,74.7,1316471802
E81714,12184633933,8482735391,,living_street,17.2,1316479518
E81715,8482735391,12184633933,,living_street,17.2,1316479518
E81716,5461001966,12184633937,,residential,7.5,1316479519
E81717,12184633937,5461001966,,residential,7.5,1316479519
E81718,12184640183,4297445692,Jalan Bougenville,residential,3.5,1316480850
E81719,4297445692,12184640183,Jalan Bougenville,residential,3.5,1316480850
E81720,4297445692,4297445726,Jalan Bougenville,residential,25.9,1316480850
E81721,4297445726,4297445692,Jalan Bougenville,residential,25.9,1316480850
E81722,12184640181,4297445699,,residential,3.5,1316480851
E81723,4297445699,12184640181,,residential,3.5,1316480851
E81724,12184640180,4297445699,,residential,17.4,1316480852
E81725,4297445699,12184640180,,residential,17.4,1316480852
E81726,4297445699,4297445711,,residential,52.5,1316480852
E81727,4297445711,4297445699,,residential,52.5,1316480852
E81728,4297445711,4297445692,,residential,77.2,1316480852
E81729,4297445692,4297445711,,residential,77.2,1316480852
E81730,8555634970,4297445596,,residential,86.6,1316480853
E81731,4297445596,8555634970,,residential,86.6,1316480853
E81732,7243817385,8555776397,,residential,38.3,1316480854
E81733,8555776397,7243817385,,residential,38.3,1316480854
E81734,8555776397,4297445606,,residential,23.9,1316480854
E81735,4297445606,8555776397,,residential,23.9,1316480854
E81736,6332265985,12188988574,,service,7.4,1316480855
E81737,12188988574,6332265985,,service,7.4,1316480855
E81738,12184640182,8547436951,,residential,7.6,1316480856
E81739,8547436951,12184640182,,residential,7.6,1316480856
E81740,4297445540,8776442648,,living_street,48.7,1316480857
E81741,8776442648,4297445540,,living_street,48.7,1316480857
E81742,12184640189,12184640184,,living_street,36.8,1316480858
E81743,12184640184,12184640189,,living_street,36.8,1316480858
E81744,7131753247,7131753246,,residential,2.2,1316482360
E81745,7131753246,7131753247,,residential,2.2,1316482360
E81746,8536271526,8536268258,,service,6.5,1316484463
E81747,8536268258,8536271526,,service,6.5,1316484463
E81748,5463836803,12184647699,,service,2.3,1316484464
E81749,12184647699,5463836803,,service,2.3,1316484464
E81750,12184647700,9107556047,,service,3.8,1316484465
E81751,9107556047,12184647700,,service,3.8,1316484465
E81752,5463836805,12184684601,,service,4.4,1316484466
E81753,12184684601,5463836805,,service,4.4,1316484466
E81754,12184684602,6703886387,,service,129.0,1316484467
E81755,6703886387,12184684602,,service,129.0,1316484467
E81756,5442288046,5455499839,,service,15.7,1316484468
E81757,5455499839,5442288046,,service,15.7,1316484468
E81758,12184684605,8488155457,,service,3.8,1316484469
E81759,8488155457,12184684605,,service,3.8,1316484469
E81760,12184800089,12184800088,,service,43.2,1316500965
E81761,12184800088,12184800089,,service,43.2,1316500965
E81762,12294828355,12184800090,,living_street,46.6,1316500966
E81763,12184800090,12294828355,,living_street,46.6,1316500966
E81764,12184800095,12184800094,,service,40.2,1316500967
E81765,12184800094,12184800095,,service,40.2,1316500967
E81766,12184800093,12184800092,,living_street,70.8,1316500968
E81767,12184800092,12184800093,,living_street,70.8,1316500968
E81768,12184800096,12184800095,,service,9.2,1316500969
E81769,12184800095,12184800096,,service,9.2,1316500969
E81770,12184800097,12184800098,Gang Mushollah Nurul Qomar,living_street,52.5,1316500970
E81771,12184800098,12184800097,Gang Mushollah Nurul Qomar,living_street,52.5,1316500970
E81772,12184800099,12184800097,Gang Mushollah Nurul Qomar,living_street,7.9,1316500971
E81773,12184800097,12184800099,Gang Mushollah Nurul Qomar,living_street,7.9,1316500971
E81774,12184813001,12184800100,,living_street,64.7,1316500972
E81775,12184800100,12184813001,,living_street,64.7,1316500972
E81776,4297447531,12184854595,,residential,10.6,1316507445
E81777,12184854595,4297447531,,residential,10.6,1316507445
E81778,12184854596,4297447581,,residential,4.6,1316507446
E81779,4297447581,12184854596,,residential,4.6,1316507446
E81780,4297447555,12184854596,,residential,28.5,1316507447
E81781,12184854596,4297447555,,residential,28.5,1316507447
E81782,9090667568,5638722629,,residential,9.3,1316507448
E81783,5638722629,9090667568,,residential,9.3,1316507448
E81784,12184854597,8548037292,,residential,31.1,1316507449
E81785,8548037292,12184854597,,residential,31.1,1316507449
E81786,4297447529,4297447535,,living_street,14.6,1316507450
E81787,4297447535,4297447529,,living_street,14.6,1316507450
E81788,6317353449,4297447321,,residential,72.3,1316512017
E81789,4297447321,6317353449,,residential,72.3,1316512017
E81790,4297447321,4297447365,,residential,86.2,1316512017
E81791,4297447365,4297447321,,residential,86.2,1316512017
E81792,6317353616,4297447335,,residential,85.4,1316512018
E81793,4297447335,6317353616,,residential,85.4,1316512018
E81794,4297447335,4297447354,,residential,28.1,1316512018
E81795,4297447354,4297447335,,residential,28.1,1316512018
E81796,4297447354,4297447490,,residential,54.6,1316512018
E81797,4297447490,4297447354,,residential,54.6,1316512018
E81798,12184870855,12184870846,,residential,35.2,1316512019
E81799,12184870846,12184870855,,residential,35.2,1316512019
E81800,12184870846,12184870856,,residential,49.6,1316512019
E81801,12184870856,12184870846,,residential,49.6,1316512019
E81802,12184870856,12184870849,,residential,59.0,1316512019
E81803,12184870849,12184870856,,residential,59.0,1316512019
E81804,8502958003,8502958000,,residential,85.4,1316512020
E81805,8502958000,8502958003,,residential,85.4,1316512020
E81806,12184870854,8502958000,,residential,63.4,1316512021
E81807,8502958000,12184870854,,residential,63.4,1316512021
E81808,12184870850,12184870853,,residential,85.4,1316512023
E81809,12184870853,12184870850,,residential,85.4,1316512023
E81810,12184870853,12184870852,,residential,61.0,1316512023
E81811,12184870852,12184870853,,residential,61.0,1316512023
E81812,12184870858,12184870856,,residential,76.7,1316512024
E81813,12184870856,12184870858,,residential,76.7,1316512024
E81814,12184922927,12184922922,,residential,4.7,1316515003
E81815,12184922922,12184922927,,residential,4.7,1316515003
E81816,12184922925,12184922923,,residential,24.7,1316515004
E81817,12184922923,12184922925,,residential,24.7,1316515004
E81818,12184922922,12184922925,,residential,4.3,1316515005
E81819,12184922925,12184922922,,residential,4.3,1316515005
E81820,12184922925,12184922926,,residential,21.0,1316515005
E81821,12184922926,12184922925,,residential,21.0,1316515005
E81822,12184922933,12184922928,,residential,4.8,1316515006
E81823,12184922928,12184922933,,residential,4.8,1316515006
E81824,12184922928,12184922929,,residential,88.2,1316515007
E81825,12184922929,12184922928,,residential,88.2,1316515007
E81826,5458088666,12707370561,,living_street,3.2,1316526462
E81827,12707370561,5458088666,,living_street,3.2,1316526462
E81828,4297446158,4297446166,,residential,5.7,1316579835
E81829,4297446166,4297446158,,residential,5.7,1316579835
E81830,4297446166,4297446160,,residential,8.3,1316579835
E81831,4297446160,4297446166,,residential,8.3,1316579835
E81832,4297446160,4297446134,,residential,14.2,1316579835
E81833,4297446134,4297446160,,residential,14.2,1316579835
E81834,4297446139,4297446158,,residential,10.9,1316579836
E81835,4297446158,4297446139,,residential,10.9,1316579836
E81836,4297447058,11072246022,Jalan Bahagia 4,residential,1.7,1316694266
E81837,11072246022,4297447058,Jalan Bahagia 4,residential,1.7,1316694266
E81838,11072240757,4297447067,,residential,2.0,1316694267
E81839,4297447067,11072240757,,residential,2.0,1316694267
E81840,4297447072,11072240758,Jalan Bahagia 3,residential,1.4,1316694268
E81841,11072240758,4297447072,Jalan Bahagia 3,residential,1.4,1316694268
E81842,11072266975,4297447160,,residential,49.5,1316694269
E81843,4297447160,11072266975,,residential,49.5,1316694269
E81844,4297447160,4297447233,,residential,80.4,1316694269
E81845,4297447233,4297447160,,residential,80.4,1316694269
E81846,4297447233,4297447260,,residential,32.8,1316694269
E81847,4297447260,4297447233,,residential,32.8,1316694269
E81848,4297447260,4297447303,,residential,74.3,1316694269
E81849,4297447303,4297447260,,residential,74.3,1316694269
E81850,4297447303,8775722316,,residential,48.9,1316694269
E81851,8775722316,4297447303,,residential,48.9,1316694269
E81852,8775722316,4297447370,,residential,68.2,1316694269
E81853,4297447370,8775722316,,residential,68.2,1316694269
E81854,12186321368,4297447313,,residential,1.8,1316694271
E81855,4297447313,12186321368,,residential,1.8,1316694271
E81856,4297447313,4297447316,,residential,34.2,1316694271
E81857,4297447316,4297447313,,residential,34.2,1316694271
E81858,4297447303,12186321367,,residential,27.9,1316694272
E81859,12186321367,4297447303,,residential,27.9,1316694272
E81860,12186321359,4297447242,,residential,6.6,1316694273
E81861,4297447242,12186321359,,residential,6.6,1316694273
E81862,4297447242,12186321358,,residential,4.4,1316694273
E81863,12186321358,4297447242,,residential,4.4,1316694273
E81864,12186321358,4297447233,,residential,30.0,1316694274
E81865,4297447233,12186321358,,residential,30.0,1316694274
E81866,4297447233,4297447227,,residential,32.0,1316694274
E81867,4297447227,4297447233,,residential,32.0,1316694274
E81868,4297447227,11169281950,,residential,26.3,1316694274
E81869,11169281950,4297447227,,residential,26.3,1316694274
E81870,4297447080,4297447090,,residential,33.4,1316694276
E81871,4297447090,4297447080,,residential,33.4,1316694276
E81872,4297447090,4297447092,,residential,10.2,1316694276
E81873,4297447092,4297447090,,residential,10.2,1316694276
E81874,11072246022,4297447126,Jalan Bahagia IV,residential,52.5,1316694280
E81875,4297447126,11072246022,Jalan Bahagia IV,residential,52.5,1316694280
E81876,4297447126,4297447204,Jalan Bahagia IV,residential,79.2,1316694280
E81877,4297447204,4297447126,Jalan Bahagia IV,residential,79.2,1316694280
E81878,4297447204,4297447238,Jalan Bahagia IV,residential,34.3,1316694280
E81879,4297447238,4297447204,Jalan Bahagia IV,residential,34.3,1316694280
E81880,4297447238,4297447256,Jalan Bahagia IV,residential,38.0,1316694280
E81881,4297447256,4297447238,Jalan Bahagia IV,residential,38.0,1316694280
E81882,4297447030,4297447044,,residential,29.5,1316694281
E81883,4297447044,4297447030,,residential,29.5,1316694281
E81884,4297447044,4297447058,,residential,32.6,1316694281
E81885,4297447058,4297447044,,residential,32.6,1316694281
E81886,4297447058,4297447067,,residential,33.5,1316694281
E81887,4297447067,4297447058,,residential,33.5,1316694281
E81888,4297447067,4297447072,,residential,30.7,1316694281
E81889,4297447072,4297447067,,residential,30.7,1316694281
E81890,4297447072,4297447080,,residential,32.9,1316694281
E81891,4297447080,4297447072,,residential,32.9,1316694281
E81892,12186482360,4297446882,Jalan Cendana I,residential,86.7,1316706725
E81893,4297446882,12186482360,Jalan Cendana I,residential,86.7,1316706725
E81894,4297446882,8552364731,Jalan Cendana I,residential,50.5,1316706725
E81895,8552364731,4297446882,Jalan Cendana I,residential,50.5,1316706725
E81896,8552364731,6728608500,Jalan Cendana I,residential,75.6,1316706725
E81897,6728608500,8552364731,Jalan Cendana I,residential,75.6,1316706725
E81898,4297446716,4297446723,Jalan Cendana II,residential,31.8,1316706726
E81899,4297446723,4297446716,Jalan Cendana II,residential,31.8,1316706726
E81900,4297446723,4297446739,Jalan Cendana II,residential,26.3,1316706726
E81901,4297446739,4297446723,Jalan Cendana II,residential,26.3,1316706726
E81902,4297446739,12186482359,Jalan Cendana II,residential,5.6,1316706726
E81903,12186482359,4297446739,Jalan Cendana II,residential,5.6,1316706726
E81904,11072246023,4297447058,Jalan Cendana 3,residential,2.8,1316706727
E81905,4297447058,11072246023,Jalan Cendana 3,residential,2.8,1316706727
E81906,11072266976,4297447080,,residential,1.9,1316706728
E81907,4297447080,11072266976,,residential,1.9,1316706728
E81908,4297447080,11072266975,,residential,2.1,1316706728
E81909,11072266975,4297447080,,residential,2.1,1316706728
E81910,8776537438,12186365190,,residential,11.1,1316706729
E81911,12186365190,8776537438,,residential,11.1,1316706729
E81912,12186365190,8776537440,,residential,22.5,1316706730
E81913,8776537440,12186365190,,residential,22.5,1316706730
E81914,12186321365,4297447204,,residential,27.9,1316706731
E81915,4297447204,12186321365,,residential,27.9,1316706731
E81916,4297446955,4297446924,Jalan Gelora I,residential,31.4,1316721041
E81917,4297446924,4297446955,Jalan Gelora I,residential,31.4,1316721041
E81918,4297446924,4297446881,Jalan Gelora I,residential,33.8,1316721041
E81919,4297446881,4297446924,Jalan Gelora I,residential,33.8,1316721041
E81920,4297446881,8776538903,Jalan Gelora I,residential,81.8,1316721041
E81921,8776538903,4297446881,Jalan Gelora I,residential,81.8,1316721041
E81922,4297446723,12186482360,Jalan Cendana I,residential,4.0,1316721042
E81923,12186482360,4297446723,Jalan Cendana I,residential,4.0,1316721042
E81924,12186482359,4297446893,Jalan Cendana II,residential,84.2,1316721043
E81925,4297446893,12186482359,Jalan Cendana II,residential,84.2,1316721043
E81926,4297446893,6734152410,Jalan Cendana II,residential,127.2,1316721043
E81927,6734152410,4297446893,Jalan Cendana II,residential,127.2,1316721043
E81928,5474541954,4297446768,,living_street,55.1,1316721044
E81929,4297446768,5474541954,,living_street,55.1,1316721044
E81930,5474541954,5474541953,,living_street,51.3,1316721045
E81931,5474541953,5474541954,,living_street,51.3,1316721045
E81932,8552364731,12186482361,,residential,3.9,1316721046
E81933,12186482361,8552364731,,residential,3.9,1316721046
E81934,4297447116,4297447074,Jalan Fajar Utama II,residential,30.2,1316730530
E81935,4297447074,4297447116,Jalan Fajar Utama II,residential,30.2,1316730530
E81936,4297447074,4297447037,Jalan Fajar Utama II,residential,33.4,1316730530
E81937,4297447037,4297447074,Jalan Fajar Utama II,residential,33.4,1316730530
E81938,4297447037,4297447001,Jalan Fajar Utama II,residential,34.1,1316730530
E81939,4297447001,4297447037,Jalan Fajar Utama II,residential,34.1,1316730530
E81940,4297447001,12188582721,Jalan Fajar Utama II,residential,27.7,1316730530
E81941,12188582721,4297447001,Jalan Fajar Utama II,residential,27.7,1316730530
E81942,7139899936,12186563715,Jalan Gelora V,residential,38.6,1316730533
E81943,12186563715,7139899936,Jalan Gelora V,residential,38.6,1316730533
E81944,12186563715,12186482357,Jalan Gelora V,residential,61.0,1316730534
E81945,12186482357,12186563715,Jalan Gelora V,residential,61.0,1316730534
E81946,11072280991,4297447159,,residential,3.8,1316736970
E81947,4297447159,11072280991,,residential,3.8,1316736970
E81948,4297447169,7137250378,,residential,13.7,1316736971
E81949,7137250378,4297447169,,residential,13.7,1316736971
E81950,11072239898,4297447180,,residential,4.4,1316736972
E81951,4297447180,11072239898,,residential,4.4,1316736972
E81952,11072239897,5638722796,,residential,23.0,1316736973
E81953,5638722796,11072239897,,residential,23.0,1316736973
E81954,7137250377,4297447120,Jalan Fajar I,residential,2.5,1316736976
E81955,4297447120,7137250377,Jalan Fajar I,residential,2.5,1316736976
E81956,4297447074,12186507999,Jalan Fajar I,residential,6.0,1316736977
E81957,12186507999,4297447074,Jalan Fajar I,residential,6.0,1316736977
E81958,12186482357,4297446993,Jalan Gelora V,residential,5.2,1316736978
E81959,4297446993,12186482357,Jalan Gelora V,residential,5.2,1316736978
E81960,6317686446,8775769348,,living_street,64.1,1316736979
E81961,8775769348,6317686446,,living_street,64.1,1316736979
E81962,5474541785,13095723635,,living_street,26.1,1316736980
E81963,13095723635,5474541785,,living_street,26.1,1316736980
E81964,13095723635,13095723626,,living_street,32.4,1316736980
E81965,13095723626,13095723635,,living_street,32.4,1316736980
E81966,13095723626,5638722787,,living_street,1.1,1316736980
E81967,5638722787,13095723626,,living_street,1.1,1316736980
E81968,5638722787,13095723624,,living_street,47.8,1316736980
E81969,13095723624,5638722787,,living_street,47.8,1316736980
E81970,13095723624,8555751614,,living_street,2.7,1316736980
E81971,8555751614,13095723624,,living_street,2.7,1316736980
E81972,7137610761,5636854965,Jalan Galaxy 21,residential,38.6,1316742583
E81973,5636854965,7137610761,Jalan Galaxy 21,residential,38.6,1316742583
E81974,12186669477,7238331635,,residential,20.4,1316742584
E81975,7238331635,12186669477,,residential,20.4,1316742584
E81976,12186669480,12186669479,Jalan Galaxy 26,residential,22.7,1316742585
E81977,12186669479,12186669480,Jalan Galaxy 26,residential,22.7,1316742585
E81978,12186669479,5474782504,Jalan Galaxy 26,residential,26.2,1316742586
E81979,5474782504,12186669479,Jalan Galaxy 26,residential,26.2,1316742586
E81980,5474782515,5474782548,,residential,11.4,1316742587
E81981,5474782548,5474782515,,residential,11.4,1316742587
E81982,5474782548,9012922708,,residential,6.5,1316742587
E81983,9012922708,5474782548,,residential,6.5,1316742587
E81984,9012922707,5474782541,,residential,5.6,1316742588
E81985,5474782541,9012922707,,residential,5.6,1316742588
E81986,5474782541,5474782529,,residential,11.4,1316742588
E81987,5474782529,5474782541,,residential,11.4,1316742588
E81988,8775773419,5474782530,Jalan Haji Kamid Bogor,living_street,4.9,1316742589
E81989,5474782530,8775773419,Jalan Haji Kamid Bogor,living_street,4.9,1316742589
E81990,5474782539,5474782535,Jalan Galaxy 35,residential,48.9,1316742590
E81991,5474782535,5474782539,Jalan Galaxy 35,residential,48.9,1316742590
E81992,5474782538,5474782537,Jalan Galaxy 34,residential,145.4,1316742591
E81993,5474782537,5474782538,Jalan Galaxy 34,residential,145.4,1316742591
E81994,5474782508,5474782506,,residential,28.1,1316742593
E81995,5474782506,5474782508,,residential,28.1,1316742593
E81996,5474782506,5474782463,,residential,31.7,1316742593
E81997,5474782463,5474782506,,residential,31.7,1316742593
E81998,5474782463,5474782465,,residential,33.6,1316742593
E81999,5474782465,5474782463,,residential,33.6,1316742593
E82000,5474782465,5474782510,,residential,35.2,1316742593
E82001,5474782510,5474782465,,residential,35.2,1316742593
E82002,8555765415,10570119550,,living_street,4.0,1316743007
E82003,10570119550,8555765415,,living_street,4.0,1316743007
E82004,6734374441,5474780960,,residential,7.8,1316743008
E82005,5474780960,6734374441,,residential,7.8,1316743008
E82006,10750350497,5474782455,Jalan Galaxy Raya 1,residential,23.0,1316743009
E82007,5474782455,10750350497,Jalan Galaxy Raya 1,residential,23.0,1316743009
E82008,6320053705,6320053703,,living_street,35.8,1316743623
E82009,6320053703,6320053705,,living_street,35.8,1316743623
E82010,5474782510,5474782527,,residential,31.2,1316761777
E82011,5474782527,5474782510,,residential,31.2,1316761777
E82012,5474782527,8776474813,,residential,50.5,1316761778
E82013,8776474813,5474782527,,residential,50.5,1316761778
E82014,8776474813,5474782526,,residential,28.0,1316761778
E82015,5474782526,8776474813,,residential,28.0,1316761778
E82016,6288867448,4295504888,Jalan Asoka,residential,32.1,1316771009
E82017,4295504888,6288867448,Jalan Asoka,residential,32.1,1316771009
E82018,4295504888,4295504884,Jalan Asoka,residential,8.9,1316771009
E82019,4295504884,4295504888,Jalan Asoka,residential,8.9,1316771009
E82020,4295504884,6315660586,Jalan Asoka,residential,54.2,1316771010
E82021,6315660586,4295504884,Jalan Asoka,residential,54.2,1316771010
E82022,12186872179,4295504891,Jalan Asoka,residential,2.1,1316773209
E82023,4295504891,12186872179,Jalan Asoka,residential,2.1,1316773209
E82024,12186872178,4295504890,Jalan Cosmo,residential,2.9,1316773210
E82025,4295504890,12186872178,Jalan Cosmo,residential,2.9,1316773210
E82026,12186872180,5636854793,Jalan Green Kenanga Residence,residential,5.2,1316773211
E82027,5636854793,12186872180,Jalan Green Kenanga Residence,residential,5.2,1316773211
E82028,5474781878,5636854793,Jalan Green Kenanga Residence,residential,5.0,1316773212
E82029,5636854793,5474781878,Jalan Green Kenanga Residence,residential,5.0,1316773212
E82030,5636854793,12186853479,Jalan Green Kenanga Residence,residential,3.3,1316773212
E82031,12186853479,5636854793,Jalan Green Kenanga Residence,residential,3.3,1316773212
E82032,12186964498,2026093020,,residential,9.7,1316787239
E82033,2026093020,12186964498,,residential,9.7,1316787239
E82034,12186996101,12186964500,,living_street,26.4,1316787240
E82035,12186964500,12186996101,,living_street,26.4,1316787240
E82036,2026093037,12187015286,,residential,176.7,1316790935
E82037,12187015286,2026093037,,residential,176.7,1316790935
E82038,2026093031,10848319831,Jalan Cemara 7,residential,3.1,1316790936
E82039,10848319831,2026093031,Jalan Cemara 7,residential,3.1,1316790936
E82040,12186996103,2026092997,,residential,4.4,1316790937
E82041,2026092997,12186996103,,residential,4.4,1316790937
E82042,5474782434,12186996102,,living_street,3.7,1316790938
E82043,12186996102,5474782434,,living_street,3.7,1316790938
E82044,5474782449,6291043200,Jalan Cemara 8,residential,8.7,1316790939
E82045,6291043200,5474782449,Jalan Cemara 8,residential,8.7,1316790939
E82046,12187069848,12187069849,,living_street,22.8,1316798405
E82047,12187069849,12187069848,,living_street,22.8,1316798405
E82048,7248920052,4273406433,,service,11.9,1316798406
E82049,4273406433,7248920052,,service,11.9,1316798406
E82050,6457247763,12187069851,,service,25.6,1316798407
E82051,12187069851,6457247763,,service,25.6,1316798407
E82052,12187096424,12187096423,,living_street,45.3,1316801765
E82053,12187096423,12187096424,,living_street,45.3,1316801765
E82054,4295504593,12187157583,,living_street,40.2,1316809244
E82055,12187157583,4295504593,,living_street,40.2,1316809244
E82056,12187157586,12187157585,Jalan Haji Umar Bidong III,living_street,47.1,1316809245
E82057,12187157585,12187157586,Jalan Haji Umar Bidong III,living_street,47.1,1316809245
E82058,12187157588,12187157587,Gang Haji Abbas,living_street,70.0,1316809246
E82059,12187157587,12187157588,Gang Haji Abbas,living_street,70.0,1316809246
E82060,12187157589,8794000775,,living_street,40.5,1316809247
E82061,8794000775,12187157589,,living_street,40.5,1316809247
E82062,7131695577,7134449116,,service,6.5,1316929440
E82063,7134449116,7131695577,,service,6.5,1316929440
E82064,5636480350,4299818703,,residential,6.3,1316929441
E82065,4299818703,5636480350,,residential,6.3,1316929441
E82066,4299818703,12188221581,,residential,5.7,1316929441
E82067,12188221581,4299818703,,residential,5.7,1316929441
E82068,7131759247,4299805475,,residential,17.8,1316929442
E82069,4299805475,7131759247,,residential,17.8,1316929442
E82070,4297446149,7137541737,Jalan Mutiara 2,residential,4.5,1316929444
E82071,7137541737,4297446149,Jalan Mutiara 2,residential,4.5,1316929444
E82072,7131379180,4297446000,,residential,3.4,1316929445
E82073,4297446000,7131379180,,residential,3.4,1316929445
E82074,12184335159,6319912758,,residential,2.2,1316930157
E82075,6319912758,12184335159,,residential,2.2,1316930157
E82076,10848296918,4297446376,Jalan Mutiara 4,residential,3.4,1316930158
E82077,4297446376,10848296918,Jalan Mutiara 4,residential,3.4,1316930158
E82078,7131499240,4297446802,Jalan Durian,residential,5.5,1316930159
E82079,4297446802,7131499240,Jalan Durian,residential,5.5,1316930159
E82080,7131435463,4297446796,Jalan Berlian Raya,residential,6.3,1316930160
E82081,4297446796,7131435463,Jalan Berlian Raya,residential,6.3,1316930160
E82082,4297446794,12184335156,Jalan Zamrud Raya,residential,3.7,1316930161
E82083,12184335156,4297446794,Jalan Zamrud Raya,residential,3.7,1316930161
E82084,4297446792,7131435466,Jalan Mutiara Raya,residential,5.0,1316930162
E82085,7131435466,4297446792,Jalan Mutiara Raya,residential,5.0,1316930162
E82086,10261655375,4297446789,Jalan Cendana 13,residential,3.3,1316930163
E82087,4297446789,10261655375,Jalan Cendana 13,residential,3.3,1316930163
E82088,7136951244,4297446858,,residential,2.4,1316930164
E82089,4297446858,7136951244,,residential,2.4,1316930164
E82090,4297446304,7131411950,Jalan Mutiara 3,residential,4.9,1316930166
E82091,7131411950,4297446304,Jalan Mutiara 3,residential,4.9,1316930166
E82092,6917489029,7652019228,Jalan Mutiara 1,residential,5.3,1316930167
E82093,7652019228,6917489029,Jalan Mutiara 1,residential,5.3,1316930167
E82094,7133710943,2026092789,Jalan Zamrud Raya,residential,3.7,1316930169
E82095,2026092789,7133710943,Jalan Zamrud Raya,residential,3.7,1316930169
E82096,4297445873,7131586513,Jalan Berlian Raya,residential,5.9,1316930170
E82097,7131586513,4297445873,Jalan Berlian Raya,residential,5.9,1316930170
E82098,4297445877,12184407354,Jalan Durian,residential,6.7,1316930171
E82099,12184407354,4297445877,Jalan Durian,residential,6.7,1316930171
E82100,4297446368,4297446373,Jalan Masjid Al-Ikhlas,residential,107.9,1316951463
E82101,4297446373,4297446368,Jalan Masjid Al-Ikhlas,residential,107.9,1316951463
E82102,4297446373,10848296918,Jalan Masjid Al-Ikhlas,residential,36.4,1316951463
E82103,10848296918,4297446373,Jalan Masjid Al-Ikhlas,residential,36.4,1316951463
E82104,12188364348,9651099082,,residential,29.9,1316951464
E82105,9651099082,12188364348,,residential,29.9,1316951464
E82106,4297446009,6442342504,Jalan Durian,living_street,45.6,1316951465
E82107,6442342504,4297446009,Jalan Durian,living_street,45.6,1316951465
E82108,6442342504,4297446163,Jalan Durian,living_street,51.0,1316951465
E82109,4297446163,6442342504,Jalan Durian,living_street,51.0,1316951465
E82110,4297446163,4297446320,Jalan Durian,residential,28.7,1316951466
E82111,4297446320,4297446163,Jalan Durian,residential,28.7,1316951466
E82112,4297446320,4297446373,Jalan Durian,residential,29.8,1316951466
E82113,4297446373,4297446320,Jalan Durian,residential,29.8,1316951466
E82114,12188505027,5472225426,,service,3.7,1316961228
E82115,5472225426,12188505027,,service,3.7,1316961228
E82116,7131505080,7134061559,,residential,4.3,1316961231
E82117,7134061559,7131505080,,residential,4.3,1316961231
E82118,7134061560,7131505079,,residential,7.7,1316961232
E82119,7131505079,7134061560,,residential,7.7,1316961232
E82120,5472225444,7120197974,,residential,18.7,1316961233
E82121,7120197974,5472225444,,residential,18.7,1316961233
E82122,12188574127,7131436044,,service,62.5,1316966728
E82123,7131436044,12188574127,,service,62.5,1316966728
E82124,7129490692,7131753250,,service,5.8,1316966729
E82125,7131753250,7129490692,,service,5.8,1316966729
E82126,4910044600,2026092650,,service,3.7,1316969656
E82127,2026092650,4910044600,,service,3.7,1316969656
E82128,12188591863,12188591862,,residential,31.4,1316969657
E82129,12188591862,12188591863,,residential,31.4,1316969657
E82130,12188591865,12188591864,,residential,32.8,1316969658
